User,Text,Date Tweeted,Compound Point,Positive Point,Neutral Point,Negative Point,Tweets Ago
@FoxNews,"Chloe Deaton: ""Personally, I don't believe that gun control is the best idea. Everyone has the right to have their… https://t.co/IqoHisI0GH",Sun Apr 01 17:11:15 +0000 2018,0.738,0.257,0.743,0.0,79
@FoxNews,Zlatan Ibrahimovic scores stunning goal in MLS debut https://t.co/J669q4Wcj9,Sun Apr 01 17:01:31 +0000 2018,0.3818,0.245,0.755,0.0,80
@FoxNews,".@BradSherman: ""Federal government establishes immigration policy....Whether California employees are going to spen… https://t.co/NC5nm7aeCA",Sun Apr 01 18:51:36 +0000 2018,0.0,0.0,1.0,0.0,81
@FoxNews,"RT @FoxBusiness: .@AnnCoulter on @POTUS: ""As soon as he gets to the White House suddenly all he wants is the approval of the Manhattan fanc…",Sun Apr 01 18:50:59 +0000 2018,0.4767,0.114,0.886,0.0,82
@FoxNews,"RT @FoxBusiness: Steven Spielberg's ""Ready Player One"" tops holiday box office
https://t.co/iNobniarN6",Sun Apr 01 18:50:51 +0000 2018,0.8176,0.486,0.514,0.0,83
@FoxNews,"Shawn Nelson on 2020 census: ""I don't want California to miss out on anything, but I think that hysteria than answe… https://t.co/dxZ3oZLljt",Sun Apr 01 18:47:18 +0000 2018,-0.6441,0.0,0.742,0.258,84
@FoxNews,"Catherine Lucey on Russia probe: ""In terms of collusion specifically, that's just not going to be put to rest until… https://t.co/nbIYOUtL6N",Sun Apr 01 18:41:19 +0000 2018,0.0,0.0,1.0,0.0,85
@FoxNews,".@LindseyGrahamSC on Syria: ""Well, Mr. President, when it comes to Russia, read the Ronald Reagan playbook. When it… https://t.co/CbcXKtwNMc",Sun Apr 01 18:31:37 +0000 2018,0.0,0.0,1.0,0.0,86
@FoxNews,"TONIGHT: The Civil War Begins on Episode 2 of 'Legends &amp; Lies', hosted by Brian @Kilmeade - Tune in at 8p ET on Fox… https://t.co/3ZzQWvf0aQ",Sun Apr 01 18:30:01 +0000 2018,-0.5994,0.0,0.849,0.151,87
@FoxNews,".@LindseyGrahamSC: ""The reason that North Korea is at the table is that this maximum pressure campaign against Nort… https://t.co/fsgsGRJxkl",Sun Apr 01 18:26:53 +0000 2018,-0.296,0.0,0.891,0.109,88
@FoxNews,".@LindseyGrahamSC: ""I think the problem is that Russia is running wild. Whatever we're doing is not working and the… https://t.co/GaGVdIuWxV",Sun Apr 01 18:23:14 +0000 2018,-0.4019,0.0,0.876,0.124,89
@FoxNews,".@LindseyGrahamSC on Russia relations: ""If I were @POTUS, I'd look at the Reagan playbook and economically isolate… https://t.co/T0asEdL9Fv",Sun Apr 01 18:21:32 +0000 2018,0.0,0.0,1.0,0.0,90
@FoxNews,"London murder rate beats New York for month as stabbings surge - via @christocarbone
https://t.co/mhcVCaX4bs",Sun Apr 01 18:19:02 +0000 2018,-0.6908,0.0,0.734,0.266,91
@FoxNews,Brother of Florida shooting victim says he was shut out of March for Our Lives because speech 'didn't fit into the… https://t.co/b7ZAwfPPFG,Sun Apr 01 18:10:27 +0000 2018,-0.4956,0.0,0.826,0.174,92
@FoxNews,"RT @EricShawnTV: I anchor @Foxnews at 4pm EDT with @ArthelNeville. Israel says Hamas is trying to send terrorists across the Gaza border, P…",Sun Apr 01 18:08:16 +0000 2018,-0.6249,0.0,0.837,0.163,93
@FoxNews,"President @realDonaldTrump, @FLOTUS Melania Trump, and @TiffanyATrump attend #Easter services at Episcopal Church o… https://t.co/X4fA9ZpHy0",Sun Apr 01 17:59:27 +0000 2018,0.0,0.0,1.0,0.0,94
@FoxNews,Trump vs. Amazon: Here’s what could happen - via @FoxBusiness https://t.co/BgD1vHgP6Q,Sun Apr 01 17:56:35 +0000 2018,0.1779,0.159,0.841,0.0,95
@FoxNews,"Female private school counselor, 25, arrested after admitting to sex with underage student https://t.co/2VnbWXbfDK",Sun Apr 01 17:35:34 +0000 2018,-0.4767,0.0,0.807,0.193,96
@FoxNews,"Moments ago, @FLOTUS wished everyone a Happy #Easter. https://t.co/xAIgIPdhNp",Sun Apr 01 17:28:12 +0000 2018,0.5719,0.346,0.654,0.0,97
@FoxNews,".@TomiLahren: ""We need to make sure that Americans come first in California and the rest of the country."" https://t.co/8gg3up74kQ",Sun Apr 01 17:23:52 +0000 2018,0.3182,0.113,0.887,0.0,98
@FoxNews,"Chloe Deaton: ""Personally, I don't believe that gun control is the best idea. Everyone has the right to have their… https://t.co/IqoHisI0GH",Sun Apr 01 17:11:15 +0000 2018,0.738,0.257,0.743,0.0,99
@FoxNews,Zlatan Ibrahimovic scores stunning goal in MLS debut https://t.co/J669q4Wcj9,Sun Apr 01 17:01:31 +0000 2018,0.3818,0.245,0.755,0.0,100
@nytimes,"Micheal Brown applied to 20 highly selective colleges.
He got into all of them.
They all offered him full rides. https://t.co/hB3FH0ncFL",Sun Apr 01 18:52:05 +0000 2018,0.0,0.0,1.0,0.0,1
@nytimes,"Julia Kristeva, at 76, is one of Europe’s most decorated public intellectuals. The Bulgarian government alleges she… https://t.co/r4mBwSjPcu",Sun Apr 01 18:42:03 +0000 2018,0.4336,0.144,0.856,0.0,2
@nytimes,"“At the end of the day, we want people to also think about us when they think about cowboys, not just a bunch of wh… https://t.co/XGZxE4STww",Sun Apr 01 18:29:00 +0000 2018,0.0772,0.051,0.949,0.0,3
@nytimes,"A rodeo horse can cost up to $50,000, but the Compton Cowboys rely on auctioned horses that cost $200. “The throwaw… https://t.co/G2K4Wbh8RI",Sun Apr 01 18:24:00 +0000 2018,0.0,0.0,1.0,0.0,4
@nytimes,Maintaining the horses at a Compton farm requires consistent maintenance. But Anthony Harris doesn’t mind. “I was a… https://t.co/Tn1jJBOphF,Sun Apr 01 18:21:00 +0000 2018,0.0,0.0,1.0,0.0,5
@nytimes,"“We’re different than most cowboys because we wear Air Jordan’s, Gucci belts and baseball hats.” 

On top of helpin… https://t.co/6kmmxTFZG4",Sun Apr 01 18:18:28 +0000 2018,0.2023,0.087,0.913,0.0,6
@nytimes,Most of the Compton Cowboys were encouraged to join the organization by those who believed horse riding would offer… https://t.co/zjVJzX4DP0,Sun Apr 01 18:16:00 +0000 2018,0.5719,0.207,0.793,0.0,7
@nytimes,“They don’t pull us over or search us when we’re on the horses. They would have thought we were gangbangers and had… https://t.co/X6iFAPsYvv,Sun Apr 01 18:13:00 +0000 2018,0.0,0.0,1.0,0.0,8
@nytimes,"For Anthony Harris, walking to the corner store often comes with the risk of being searched by the police. But when… https://t.co/IRzvi8nYdN",Sun Apr 01 18:11:00 +0000 2018,-0.2732,0.0,0.909,0.091,9
@nytimes,The Compton Cowboys are 10 friends on a mission to combat negative stereotypes about African-Americans and the city… https://t.co/2YdUrXiRHI,Sun Apr 01 18:08:05 +0000 2018,-0.4588,0.128,0.62,0.252,10
@nytimes,RT @nytimesmusic: Sunday playlist: 10 new songs you need to hear https://t.co/v8ergHPSSO,Sun Apr 01 18:00:35 +0000 2018,0.0,0.0,1.0,0.0,11
@nytimes,China’s Tiangong-1 space station is expected to burn into Earth’s atmosphere late Sunday or early Monday https://t.co/gEf3oqL4vQ,Sun Apr 01 17:52:02 +0000 2018,0.0,0.0,1.0,0.0,12
@nytimes,"The data, according to a cybersecurity firm, appears to have been stolen using software that was implanted into the… https://t.co/igHyJKnrfR",Sun Apr 01 17:41:23 +0000 2018,-0.4939,0.0,0.849,0.151,13
@nytimes,More than 5 million credit and debit card numbers have been stolen from Saks Fifth Avenue and Lord &amp; Taylor custome… https://t.co/U2y2qHlfqt,Sun Apr 01 17:40:25 +0000 2018,-0.0865,0.114,0.758,0.128,14
@nytimes,Johan van Hulst helped save as many as 600 children from the Nazis. Yet he was haunted by what he could not do. https://t.co/XUQ1If2z3c,Sun Apr 01 17:32:05 +0000 2018,0.0258,0.113,0.777,0.11,15
@nytimes,The Taliban uses these devices to maneuver on forces under the cover of darkness as they track the whirling blades… https://t.co/LZ4GqvdXIX,Sun Apr 01 17:22:06 +0000 2018,-0.25,0.0,0.909,0.091,16
@nytimes,What to cook this week https://t.co/xz8A9Z9zy3,Sun Apr 01 17:12:01 +0000 2018,0.0,0.0,1.0,0.0,17
@nytimes,A few Republicans have suggested that firing Robert Mueller would lead to President Trump’s impeachment. But it is… https://t.co/trKsAZMay9,Sun Apr 01 17:07:35 +0000 2018,-0.34,0.0,0.876,0.124,18
@nytimes,"RT @nytimesbooks: Before Jesus' death, no one was looking for a savior who would suffer, die and rise again to offer redemption from sin an…",Sun Apr 01 17:02:03 +0000 2018,-0.9524,0.0,0.526,0.474,19
@nytimes,A look inside the bomb lab where the ATF is examining evidence from the deadly Austin bombings https://t.co/W3qOkiQ3AA,Sun Apr 01 16:42:04 +0000 2018,0.6124,0.2,0.8,0.0,20
@nytimes,"Micheal Brown applied to 20 highly selective colleges.
He got into all of them.
They all offered him full rides. https://t.co/hB3FH0ncFL",Sun Apr 01 18:52:05 +0000 2018,0.0,0.0,1.0,0.0,21
@nytimes,"Julia Kristeva, at 76, is one of Europe’s most decorated public intellectuals. The Bulgarian government alleges she… https://t.co/r4mBwSjPcu",Sun Apr 01 18:42:03 +0000 2018,0.4336,0.144,0.856,0.0,22
@nytimes,"“At the end of the day, we want people to also think about us when they think about cowboys, not just a bunch of wh… https://t.co/XGZxE4STww",Sun Apr 01 18:29:00 +0000 2018,0.0772,0.051,0.949,0.0,23
@nytimes,"A rodeo horse can cost up to $50,000, but the Compton Cowboys rely on auctioned horses that cost $200. “The throwaw… https://t.co/G2K4Wbh8RI",Sun Apr 01 18:24:00 +0000 2018,0.0,0.0,1.0,0.0,24
@nytimes,Maintaining the horses at a Compton farm requires consistent maintenance. But Anthony Harris doesn’t mind. “I was a… https://t.co/Tn1jJBOphF,Sun Apr 01 18:21:00 +0000 2018,0.0,0.0,1.0,0.0,25
@nytimes,"“We’re different than most cowboys because we wear Air Jordan’s, Gucci belts and baseball hats.” 

On top of helpin… https://t.co/6kmmxTFZG4",Sun Apr 01 18:18:28 +0000 2018,0.2023,0.087,0.913,0.0,26
@nytimes,Most of the Compton Cowboys were encouraged to join the organization by those who believed horse riding would offer… https://t.co/zjVJzX4DP0,Sun Apr 01 18:16:00 +0000 2018,0.5719,0.207,0.793,0.0,27
@nytimes,“They don’t pull us over or search us when we’re on the horses. They would have thought we were gangbangers and had… https://t.co/X6iFAPsYvv,Sun Apr 01 18:13:00 +0000 2018,0.0,0.0,1.0,0.0,28
@nytimes,"For Anthony Harris, walking to the corner store often comes with the risk of being searched by the police. But when… https://t.co/IRzvi8nYdN",Sun Apr 01 18:11:00 +0000 2018,-0.2732,0.0,0.909,0.091,29
@nytimes,The Compton Cowboys are 10 friends on a mission to combat negative stereotypes about African-Americans and the city… https://t.co/2YdUrXiRHI,Sun Apr 01 18:08:05 +0000 2018,-0.4588,0.128,0.62,0.252,30
@nytimes,RT @nytimesmusic: Sunday playlist: 10 new songs you need to hear https://t.co/v8ergHPSSO,Sun Apr 01 18:00:35 +0000 2018,0.0,0.0,1.0,0.0,31
@nytimes,China’s Tiangong-1 space station is expected to burn into Earth’s atmosphere late Sunday or early Monday https://t.co/gEf3oqL4vQ,Sun Apr 01 17:52:02 +0000 2018,0.0,0.0,1.0,0.0,32
@nytimes,"The data, according to a cybersecurity firm, appears to have been stolen using software that was implanted into the… https://t.co/igHyJKnrfR",Sun Apr 01 17:41:23 +0000 2018,-0.4939,0.0,0.849,0.151,33
@nytimes,More than 5 million credit and debit card numbers have been stolen from Saks Fifth Avenue and Lord &amp; Taylor custome… https://t.co/U2y2qHlfqt,Sun Apr 01 17:40:25 +0000 2018,-0.0865,0.114,0.758,0.128,34
@nytimes,Johan van Hulst helped save as many as 600 children from the Nazis. Yet he was haunted by what he could not do. https://t.co/XUQ1If2z3c,Sun Apr 01 17:32:05 +0000 2018,0.0258,0.113,0.777,0.11,35
@nytimes,The Taliban uses these devices to maneuver on forces under the cover of darkness as they track the whirling blades… https://t.co/LZ4GqvdXIX,Sun Apr 01 17:22:06 +0000 2018,-0.25,0.0,0.909,0.091,36
@nytimes,What to cook this week https://t.co/xz8A9Z9zy3,Sun Apr 01 17:12:01 +0000 2018,0.0,0.0,1.0,0.0,37
@nytimes,A few Republicans have suggested that firing Robert Mueller would lead to President Trump’s impeachment. But it is… https://t.co/trKsAZMay9,Sun Apr 01 17:07:35 +0000 2018,-0.34,0.0,0.876,0.124,38
@nytimes,"RT @nytimesbooks: Before Jesus' death, no one was looking for a savior who would suffer, die and rise again to offer redemption from sin an…",Sun Apr 01 17:02:03 +0000 2018,-0.9524,0.0,0.526,0.474,39
@nytimes,A look inside the bomb lab where the ATF is examining evidence from the deadly Austin bombings https://t.co/W3qOkiQ3AA,Sun Apr 01 16:42:04 +0000 2018,0.6124,0.2,0.8,0.0,40
@nytimes,"Micheal Brown applied to 20 highly selective colleges.
He got into all of them.
They all offered him full rides. https://t.co/hB3FH0ncFL",Sun Apr 01 18:52:05 +0000 2018,0.0,0.0,1.0,0.0,41
@nytimes,"Julia Kristeva, at 76, is one of Europe’s most decorated public intellectuals. The Bulgarian government alleges she… https://t.co/r4mBwSjPcu",Sun Apr 01 18:42:03 +0000 2018,0.4336,0.144,0.856,0.0,42
@nytimes,"“At the end of the day, we want people to also think about us when they think about cowboys, not just a bunch of wh… https://t.co/XGZxE4STww",Sun Apr 01 18:29:00 +0000 2018,0.0772,0.051,0.949,0.0,43
@nytimes,"A rodeo horse can cost up to $50,000, but the Compton Cowboys rely on auctioned horses that cost $200. “The throwaw… https://t.co/G2K4Wbh8RI",Sun Apr 01 18:24:00 +0000 2018,0.0,0.0,1.0,0.0,44
@nytimes,Maintaining the horses at a Compton farm requires consistent maintenance. But Anthony Harris doesn’t mind. “I was a… https://t.co/Tn1jJBOphF,Sun Apr 01 18:21:00 +0000 2018,0.0,0.0,1.0,0.0,45
@nytimes,"“We’re different than most cowboys because we wear Air Jordan’s, Gucci belts and baseball hats.” 

On top of helpin… https://t.co/6kmmxTFZG4",Sun Apr 01 18:18:28 +0000 2018,0.2023,0.087,0.913,0.0,46
@nytimes,Most of the Compton Cowboys were encouraged to join the organization by those who believed horse riding would offer… https://t.co/zjVJzX4DP0,Sun Apr 01 18:16:00 +0000 2018,0.5719,0.207,0.793,0.0,47
@nytimes,“They don’t pull us over or search us when we’re on the horses. They would have thought we were gangbangers and had… https://t.co/X6iFAPsYvv,Sun Apr 01 18:13:00 +0000 2018,0.0,0.0,1.0,0.0,48
@nytimes,"For Anthony Harris, walking to the corner store often comes with the risk of being searched by the police. But when… https://t.co/IRzvi8nYdN",Sun Apr 01 18:11:00 +0000 2018,-0.2732,0.0,0.909,0.091,49
@nytimes,The Compton Cowboys are 10 friends on a mission to combat negative stereotypes about African-Americans and the city… https://t.co/2YdUrXiRHI,Sun Apr 01 18:08:05 +0000 2018,-0.4588,0.128,0.62,0.252,50
@nytimes,RT @nytimesmusic: Sunday playlist: 10 new songs you need to hear https://t.co/v8ergHPSSO,Sun Apr 01 18:00:35 +0000 2018,0.0,0.0,1.0,0.0,51
@nytimes,China’s Tiangong-1 space station is expected to burn into Earth’s atmosphere late Sunday or early Monday https://t.co/gEf3oqL4vQ,Sun Apr 01 17:52:02 +0000 2018,0.0,0.0,1.0,0.0,52
@nytimes,"The data, according to a cybersecurity firm, appears to have been stolen using software that was implanted into the… https://t.co/igHyJKnrfR",Sun Apr 01 17:41:23 +0000 2018,-0.4939,0.0,0.849,0.151,53
@nytimes,More than 5 million credit and debit card numbers have been stolen from Saks Fifth Avenue and Lord &amp; Taylor custome… https://t.co/U2y2qHlfqt,Sun Apr 01 17:40:25 +0000 2018,-0.0865,0.114,0.758,0.128,54
@nytimes,Johan van Hulst helped save as many as 600 children from the Nazis. Yet he was haunted by what he could not do. https://t.co/XUQ1If2z3c,Sun Apr 01 17:32:05 +0000 2018,0.0258,0.113,0.777,0.11,55
@nytimes,The Taliban uses these devices to maneuver on forces under the cover of darkness as they track the whirling blades… https://t.co/LZ4GqvdXIX,Sun Apr 01 17:22:06 +0000 2018,-0.25,0.0,0.909,0.091,56
@nytimes,What to cook this week https://t.co/xz8A9Z9zy3,Sun Apr 01 17:12:01 +0000 2018,0.0,0.0,1.0,0.0,57
@nytimes,A few Republicans have suggested that firing Robert Mueller would lead to President Trump’s impeachment. But it is… https://t.co/trKsAZMay9,Sun Apr 01 17:07:35 +0000 2018,-0.34,0.0,0.876,0.124,58
@nytimes,"RT @nytimesbooks: Before Jesus' death, no one was looking for a savior who would suffer, die and rise again to offer redemption from sin an…",Sun Apr 01 17:02:03 +0000 2018,-0.9524,0.0,0.526,0.474,59
@nytimes,A look inside the bomb lab where the ATF is examining evidence from the deadly Austin bombings https://t.co/W3qOkiQ3AA,Sun Apr 01 16:42:04 +0000 2018,0.6124,0.2,0.8,0.0,60
@nytimes,"Micheal Brown applied to 20 highly selective colleges.
He got into all of them.
They all offered him full rides. https://t.co/hB3FH0ncFL",Sun Apr 01 18:52:05 +0000 2018,0.0,0.0,1.0,0.0,61
@nytimes,"Julia Kristeva, at 76, is one of Europe’s most decorated public intellectuals. The Bulgarian government alleges she… https://t.co/r4mBwSjPcu",Sun Apr 01 18:42:03 +0000 2018,0.4336,0.144,0.856,0.0,62
@nytimes,"“At the end of the day, we want people to also think about us when they think about cowboys, not just a bunch of wh… https://t.co/XGZxE4STww",Sun Apr 01 18:29:00 +0000 2018,0.0772,0.051,0.949,0.0,63
@nytimes,"A rodeo horse can cost up to $50,000, but the Compton Cowboys rely on auctioned horses that cost $200. “The throwaw… https://t.co/G2K4Wbh8RI",Sun Apr 01 18:24:00 +0000 2018,0.0,0.0,1.0,0.0,64
@nytimes,Maintaining the horses at a Compton farm requires consistent maintenance. But Anthony Harris doesn’t mind. “I was a… https://t.co/Tn1jJBOphF,Sun Apr 01 18:21:00 +0000 2018,0.0,0.0,1.0,0.0,65
@nytimes,"“We’re different than most cowboys because we wear Air Jordan’s, Gucci belts and baseball hats.” 

On top of helpin… https://t.co/6kmmxTFZG4",Sun Apr 01 18:18:28 +0000 2018,0.2023,0.087,0.913,0.0,66
@nytimes,Most of the Compton Cowboys were encouraged to join the organization by those who believed horse riding would offer… https://t.co/zjVJzX4DP0,Sun Apr 01 18:16:00 +0000 2018,0.5719,0.207,0.793,0.0,67
@nytimes,“They don’t pull us over or search us when we’re on the horses. They would have thought we were gangbangers and had… https://t.co/X6iFAPsYvv,Sun Apr 01 18:13:00 +0000 2018,0.0,0.0,1.0,0.0,68
@nytimes,"For Anthony Harris, walking to the corner store often comes with the risk of being searched by the police. But when… https://t.co/IRzvi8nYdN",Sun Apr 01 18:11:00 +0000 2018,-0.2732,0.0,0.909,0.091,69
@nytimes,The Compton Cowboys are 10 friends on a mission to combat negative stereotypes about African-Americans and the city… https://t.co/2YdUrXiRHI,Sun Apr 01 18:08:05 +0000 2018,-0.4588,0.128,0.62,0.252,70
@nytimes,RT @nytimesmusic: Sunday playlist: 10 new songs you need to hear https://t.co/v8ergHPSSO,Sun Apr 01 18:00:35 +0000 2018,0.0,0.0,1.0,0.0,71
@nytimes,China’s Tiangong-1 space station is expected to burn into Earth’s atmosphere late Sunday or early Monday https://t.co/gEf3oqL4vQ,Sun Apr 01 17:52:02 +0000 2018,0.0,0.0,1.0,0.0,72
@nytimes,"The data, according to a cybersecurity firm, appears to have been stolen using software that was implanted into the… https://t.co/igHyJKnrfR",Sun Apr 01 17:41:23 +0000 2018,-0.4939,0.0,0.849,0.151,73
@nytimes,More than 5 million credit and debit card numbers have been stolen from Saks Fifth Avenue and Lord &amp; Taylor custome… https://t.co/U2y2qHlfqt,Sun Apr 01 17:40:25 +0000 2018,-0.0865,0.114,0.758,0.128,74
@nytimes,Johan van Hulst helped save as many as 600 children from the Nazis. Yet he was haunted by what he could not do. https://t.co/XUQ1If2z3c,Sun Apr 01 17:32:05 +0000 2018,0.0258,0.113,0.777,0.11,75
@nytimes,The Taliban uses these devices to maneuver on forces under the cover of darkness as they track the whirling blades… https://t.co/LZ4GqvdXIX,Sun Apr 01 17:22:06 +0000 2018,-0.25,0.0,0.909,0.091,76
@nytimes,What to cook this week https://t.co/xz8A9Z9zy3,Sun Apr 01 17:12:01 +0000 2018,0.0,0.0,1.0,0.0,77
@nytimes,A few Republicans have suggested that firing Robert Mueller would lead to President Trump’s impeachment. But it is… https://t.co/trKsAZMay9,Sun Apr 01 17:07:35 +0000 2018,-0.34,0.0,0.876,0.124,78
@nytimes,"RT @nytimesbooks: Before Jesus' death, no one was looking for a savior who would suffer, die and rise again to offer redemption from sin an…",Sun Apr 01 17:02:03 +0000 2018,-0.9524,0.0,0.526,0.474,79
@nytimes,A look inside the bomb lab where the ATF is examining evidence from the deadly Austin bombings https://t.co/W3qOkiQ3AA,Sun Apr 01 16:42:04 +0000 2018,0.6124,0.2,0.8,0.0,80
@nytimes,"Micheal Brown applied to 20 highly selective colleges.
He got into all of them.
They all offered him full rides. https://t.co/hB3FH0ncFL",Sun Apr 01 18:52:05 +0000 2018,0.0,0.0,1.0,0.0,81
@nytimes,"Julia Kristeva, at 76, is one of Europe’s most decorated public intellectuals. The Bulgarian government alleges she… https://t.co/r4mBwSjPcu",Sun Apr 01 18:42:03 +0000 2018,0.4336,0.144,0.856,0.0,82
@nytimes,"“At the end of the day, we want people to also think about us when they think about cowboys, not just a bunch of wh… https://t.co/XGZxE4STww",Sun Apr 01 18:29:00 +0000 2018,0.0772,0.051,0.949,0.0,83
@nytimes,"A rodeo horse can cost up to $50,000, but the Compton Cowboys rely on auctioned horses that cost $200. “The throwaw… https://t.co/G2K4Wbh8RI",Sun Apr 01 18:24:00 +0000 2018,0.0,0.0,1.0,0.0,84
@nytimes,Maintaining the horses at a Compton farm requires consistent maintenance. But Anthony Harris doesn’t mind. “I was a… https://t.co/Tn1jJBOphF,Sun Apr 01 18:21:00 +0000 2018,0.0,0.0,1.0,0.0,85
@nytimes,"“We’re different than most cowboys because we wear Air Jordan’s, Gucci belts and baseball hats.” 

On top of helpin… https://t.co/6kmmxTFZG4",Sun Apr 01 18:18:28 +0000 2018,0.2023,0.087,0.913,0.0,86
@nytimes,Most of the Compton Cowboys were encouraged to join the organization by those who believed horse riding would offer… https://t.co/zjVJzX4DP0,Sun Apr 01 18:16:00 +0000 2018,0.5719,0.207,0.793,0.0,87
@nytimes,“They don’t pull us over or search us when we’re on the horses. They would have thought we were gangbangers and had… https://t.co/X6iFAPsYvv,Sun Apr 01 18:13:00 +0000 2018,0.0,0.0,1.0,0.0,88
@nytimes,"For Anthony Harris, walking to the corner store often comes with the risk of being searched by the police. But when… https://t.co/IRzvi8nYdN",Sun Apr 01 18:11:00 +0000 2018,-0.2732,0.0,0.909,0.091,89
@nytimes,The Compton Cowboys are 10 friends on a mission to combat negative stereotypes about African-Americans and the city… https://t.co/2YdUrXiRHI,Sun Apr 01 18:08:05 +0000 2018,-0.4588,0.128,0.62,0.252,90
@nytimes,RT @nytimesmusic: Sunday playlist: 10 new songs you need to hear https://t.co/v8ergHPSSO,Sun Apr 01 18:00:35 +0000 2018,0.0,0.0,1.0,0.0,91
@nytimes,China’s Tiangong-1 space station is expected to burn into Earth’s atmosphere late Sunday or early Monday https://t.co/gEf3oqL4vQ,Sun Apr 01 17:52:02 +0000 2018,0.0,0.0,1.0,0.0,92
@nytimes,"The data, according to a cybersecurity firm, appears to have been stolen using software that was implanted into the… https://t.co/igHyJKnrfR",Sun Apr 01 17:41:23 +0000 2018,-0.4939,0.0,0.849,0.151,93
@nytimes,More than 5 million credit and debit card numbers have been stolen from Saks Fifth Avenue and Lord &amp; Taylor custome… https://t.co/U2y2qHlfqt,Sun Apr 01 17:40:25 +0000 2018,-0.0865,0.114,0.758,0.128,94
@nytimes,Johan van Hulst helped save as many as 600 children from the Nazis. Yet he was haunted by what he could not do. https://t.co/XUQ1If2z3c,Sun Apr 01 17:32:05 +0000 2018,0.0258,0.113,0.777,0.11,95
@nytimes,The Taliban uses these devices to maneuver on forces under the cover of darkness as they track the whirling blades… https://t.co/LZ4GqvdXIX,Sun Apr 01 17:22:06 +0000 2018,-0.25,0.0,0.909,0.091,96
@nytimes,What to cook this week https://t.co/xz8A9Z9zy3,Sun Apr 01 17:12:01 +0000 2018,0.0,0.0,1.0,0.0,97
@nytimes,A few Republicans have suggested that firing Robert Mueller would lead to President Trump’s impeachment. But it is… https://t.co/trKsAZMay9,Sun Apr 01 17:07:35 +0000 2018,-0.34,0.0,0.876,0.124,98
@nytimes,"RT @nytimesbooks: Before Jesus' death, no one was looking for a savior who would suffer, die and rise again to offer redemption from sin an…",Sun Apr 01 17:02:03 +0000 2018,-0.9524,0.0,0.526,0.474,99
@nytimes,A look inside the bomb lab where the ATF is examining evidence from the deadly Austin bombings https://t.co/W3qOkiQ3AA,Sun Apr 01 16:42:04 +0000 2018,0.6124,0.2,0.8,0.0,100
